id,name,slug,category,skus,price_amounts,stock_values,dietary_tags,allergens,issues
843040b0-297d-4a2e-a9a7-297664258aab,"Żelki winogronowe Sakeru Gummy Kyoho Grape 30,1g - U-Ha Mikakuto",KIMCHI-5166,Słodycze / Przekąski,KIMCHI-5166,9.99|9.99,100,,soybeans,missing_english_translation
d8e321cb-02ad-490c-8194-6ad0ceba34b8,"Żelki winogronowe Sakeru Gummy Shine Muscat 30,1g - U-Ha Mikakuto",KIMCHI-5165,Słodycze / Przekąski,KIMCHI-5165,9.99|9.99,100,,soybeans,missing_english_translation
24dbb6d7-a39b-471f-8ffc-43be76773562,Zestaw 2 foremek do Sankaku Onigiri,KIMCHI-2239,Foremki,KIMCHI-2239,11.99|11.99,100,,,missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_english_translation
dceafd31-0c13-4320-9aac-b632bfd0a2cf,"Zestaw 2 japońskich misek do ramenu, udonu pieski Shiba różowa i niebieska 15 x 7 cm - Emro",KIMCHI-4945,Komplety do sushi i herbaty,KIMCHI-4945,57|57,100,,,missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_english_translation
5ffe9fd6-b934-4c58-ac25-9bc2c1fb4147,"Zestaw 2 japońskich misek do ramenu, udonu różowa i niebieska, kotki, okrągłe 19,5 x 7 cm - Emro",KIMCHI-4954,Miski,KIMCHI-4954,94|94,2,,,missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_english_translation
8e9f7d4c-ed1b-494a-a878-d44b1cfad312,"Zestaw 2 japońskich misek do ramenu, udonu różowa i niebieska, Shiba, okrągłe 21 x 8 cm - Emro",KIMCHI-5133,Miski,KIMCHI-5133,95|95,100,,,missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_english_translation
8db1d276-ce5d-4db1-8550-b1d37c7ec80a,"Zestaw 2 japońskich misek do ramenu, udonu różowa i niebieska, trzy kotki, okrągłe 15 x 7 cm - Emro",KIMCHI-5135,Miski,KIMCHI-5135,59.9|59.9,100,,,missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_english_translation
5c387bf2-4e9a-4590-8b5b-3ebed81ee382,Zestaw 2 noży japońskich Houcho - Santoku + Nakiri - Satake Cutlery,KIMCHI-2634,Noże,KIMCHI-2634,255|255,100,,,missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_english_translation
9b5e9a92-a108-4079-bc1d-d9bab4286557,"Zestaw 2 noży NARA, Yanagi-ba do sushi (21cm) i Santoku (11cm) - CSS",KIMCHI-370,Noże,KIMCHI-370,53.9|53.9,100,,,missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_english_translation
066f112e-9296-4472-9f30-cec76d527771,"Zestaw 2x Dubai Handmade Chocolate, czekolady w stylu dubajskim z pistacjami i ciastem kataifi, mleczna i biała 100g Alyan",KIMCHI-5071,Słodycze / Przekąski,KIMCHI-5071,45|45,100,,cereals|milk|nuts,missing_english_translation
2312518c-9063-4337-91a0-4d91bf040df4,Zestaw 3 noży japońskich Megumi - Sashimi + Gyuto + Nakiri - Satake Cutlery,KIMCHI-2945,Noże,KIMCHI-2945,299|299,100,,,missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_english_translation
982189ac-7633-4b2b-9e9e-51c02eae0b35,"Zestaw 4 japońskich misek różowa i niebieska, Neko Nishiki 14,5 cm x 6,5 cm - Emro",KIMCHI-5188,Miski,KIMCHI-5188,110|110,100,,,missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_english_translation
46a6071c-6785-46c3-a49f-862ed7dc417e,Zestaw Ciasto Kataifi Kadayif prażone 200g Gazioglu + dubajska czekolada 90g - Elit,KIMCHI-5405,Słodycze / Przekąski,KIMCHI-5405,25|25,100,,cereals|milk|nuts,missing_english_translation
2a2084f4-86c3-4fd1-9aef-dc4e1fafe920,"Zestaw czarnych pałeczek 22,5cm - 10 par",KIMCHI-2246,Pałeczki i sztućce,KIMCHI-2246,37.9|37.9,100,,,missing_ingredients|missing_allergens|missing_nutrition|missing_country|missing_storage_zone|missing_unit_price|missing_english_translation
1df6e03e-4e74-41f2-93dd-1b8b5154d313,Zestaw DIY galaretka double slime jelly Grape & Soda 21g - Kracie,KIMCHI-5504,Słodycze / Przekąski,KIMCHI-5504,22.9|22.9,100,,milk,missing_english_translation
25cd6375-f897-4dcc-864d-ba6274fea4d6,Zestaw DIY galaretka Looong! Rainbow string gummy 18g - Kracie,KIMCHI-5519,Słodycze / Przekąski,KIMCHI-5519,29.99|29.99,100,,,missing_allergens|missing_english_translation
2b9f6c03-cc0a-41e3-8f3b-bfd548703bdb,Zestaw DIY Gummy Tsureta Grape & Soda Flavour tworzenie żelki 19g - Kracie,KIMCHI-4808,Słodycze / Przekąski,KIMCHI-4808,20|20,100,,eggs,missing_english_translation
64244451-0148-48f0-9205-6eed3de90992,Zestaw DIY Matcha Latte Mix Tea zielona herbata 100g - Tsuboichi Tea,KIMCHI-5398,Herbaty,KIMCHI-5398,39.99|39.99,100,,,missing_allergens|missing_english_translation
61d2b70f-24cc-424b-8c17-b65e1517722d,Zestaw DIY Matcha Latte Mix Tea zielona herbata 80g - Tsuboichi Tea,KIMCHI-5581,Herbaty,KIMCHI-5581,39.99|39.99,100,,,missing_allergens|missing_english_translation
a4c48e6c-2c64-47ca-b45f-0d7951615cbd,Zestaw DIY Neru Neru Nerune Apple Carameliser karmelizowane jabłko 20g - Kracie,KIMCHI-5520,Słodycze / Przekąski,KIMCHI-5520,22.99|22.99,100,,eggs|soybeans|milk,missing_english_translation
0c6722dd-a61d-4e5a-b3ab-bde2477ef29d,Zestaw DIY Neru Neru Nerune Rare Cheese Cake japoński sernik 19g - Kracie,KIMCHI-5521,Słodycze / Przekąski,KIMCHI-5521,23.99|23.99,2,,cereals|eggs|milk,missing_english_translation
cdd6b355-bdec-45e5-9511-2a265409e832,Zestaw DIY Popin Cookin Choco Fondue Party 31g - Kracie,KIMCHI-4029,Słodycze / Przekąski,KIMCHI-4029,45|45,0,,eggs|soybeans|milk,out_of_stock|missing_english_translation
7649a0ea-adcb-496e-be60-29ad6a0f5887,Zestaw DIY Popin Cookin Colorful Gummy Oekaki-Land 27g - Kracie,KIMCHI-4764,Słodycze / Przekąski,KIMCHI-4764,29.99|29.99,100,,,missing_allergens|missing_english_translation
fa48e1f4-8c9d-4c0e-84f9-85414487d7dc,Zestaw DIY Popin Cookin Colorful Peace NeriCan Land 42g - Kracie,KIMCHI-5481,Słodycze / Przekąski,KIMCHI-5481,35.9|35.9,100,,molluscs,missing_english_translation
ff8076db-9408-494c-811b-8f0a469f15de,Zestaw DIY Popin Cookin Donut Shop sklep z pączkami 25g - Kracie,KIMCHI-5565,Słodycze / Przekąski,KIMCHI-5565,45.9|45.9,100,,cereals|eggs|soybeans,missing_english_translation
796db741-9095-46a0-8f00-209e7c0a748b,Zestaw DIY Popin Cookin Hamburger Kit 22g - Kracie,KIMCHI-3714,Słodycze / Przekąski,KIMCHI-3714,39.5|39.5,100,,cereals|eggs|soybeans|milk,missing_english_translation
9310ac13-92bc-440c-89fe-81d83a24335a,Zestaw DIY Popin Cookin Kaori Labo Flagrance Fuzzy Soda 18g - Kracie,KIMCHI-4810,Słodycze / Przekąski,KIMCHI-4810,32.9|32.9,100,,,missing_allergens|missing_english_translation
a6845968-2d39-4cc7-80de-085d8aa3d9a1,Zestaw DIY Popin Cookin Kuru Kuru Takoyaki 15g - Kracie,KIMCHI-4434,Słodycze / Przekąski,KIMCHI-4434,26.5|26.5,100,,eggs|fish|soybeans|milk,missing_english_translation
de56ac30-7afc-4ac5-9cc5-e3bce81a69eb,Zestaw DIY Popin Cookin Magical Jelly Furu-Furu Fruppa 14g - Kracie,KIMCHI-4766,Słodycze / Przekąski,KIMCHI-4766,23.9|23.9,100,,eggs|milk,missing_english_translation
199fbb6a-ca48-49f7-993b-3ffff2245232,Zestaw DIY Popin Cookin Matsuri Festival Kit 24g - Kracie,KIMCHI-3717,Słodycze / Przekąski,KIMCHI-3717,45|45,100,,soybeans|milk,missing_english_translation
d2513004-bb5c-420e-9bc6-8eda278ee93a,Zestaw DIY Popin Cookin My Dream Chocolatier 28g - Kracie,KIMCHI-4651,Słodycze / Przekąski,KIMCHI-4651,45|45,100,,soybeans|milk,missing_english_translation
ae31e70e-82b5-4e49-b475-3d618c450623,Zestaw DIY Popin Cookin Narikiri Patissier robienie ciasteczek 32g - Kracie,KIMCHI-5564,Słodycze / Przekąski,KIMCHI-5564,45.9|45.9,100,,cereals|soybeans|milk|eggs,missing_english_translation
4283468a-18d2-4ac9-987a-3312967c3b58,Zestaw DIY Popin Cookin Pizza Party 29g - Kracie,KIMCHI-3719,Słodycze / Przekąski,KIMCHI-3719,49.9|49.9,100,,eggs|soybeans|milk,missing_english_translation
3de929fa-9eef-4207-9c78-748c64a34998,"Zestaw DIY Popin Cookin Sushi Kit 28,5g - Kracie",KIMCHI-3716,Słodycze / Przekąski,KIMCHI-3716,46|46,100,,soybeans|milk|molluscs,missing_english_translation
0c617979-2bcd-4755-ae37-d8011c7ec254,Zestaw DIY Popin Cookin Tanoshi Ice Cream Salon 26g - Kracie,KIMCHI-5291,Słodycze / Przekąski,KIMCHI-5291,39.99|39.99,100,,soybeans|milk,missing_english_translation
b7f9d61d-9be7-4d4b-8863-e159255bb469,Zestaw DIY Popin Cookin Tsukameru Jikken! Wonder Ball 22g - Kracie,KIMCHI-4765,Słodycze / Przekąski,KIMCHI-4765,21.9|21.9,100,,,missing_allergens|missing_english_translation
20e475f6-92ea-475c-8fe1-47a8bf38b15e,Zestaw DIY Popin Cookin Tsukuro! O-Bento 29g - Kracie,KIMCHI-3857,Słodycze / Przekąski,KIMCHI-3857,39|39,100,,soybeans|milk|molluscs,missing_english_translation
68d5cc57-b0bc-4247-b041-005595f9bdd8,Zestaw DIY Popin Cookin Whipped Cream Cake Store 27g - Kracie,KIMCHI-3712,Słodycze / Przekąski,KIMCHI-3712,45|45,100,,cereals|soybeans|milk,missing_english_translation
7a9132b3-26e6-41eb-98f2-870bb6404c8c,Zestaw DIY Prurun Jem Jelly tworzenie kryształów żelek 15g - Kracie,KIMCHI-4925,Słodycze / Przekąski,KIMCHI-4925,28.9|28.9,100,,,missing_allergens|missing_english_translation
73f5f697-cec5-472f-8257-95c38a0037db,Zestaw DIY Sukutte KingYo! Gold Fish Scooping Grape & Peach Jelly 14g - Kracie,KIMCHI-4809,Słodycze / Przekąski,KIMCHI-4809,28|28,100,,milk,missing_english_translation
8af64e81-3448-4c54-a637-37086df6d17e,Zestaw do dubajskiej czekolady ciasto prażone kataifi 200g + krem pistacjowy 600g Pisti,KIMCHI-5207,Słodycze / Przekąski,KIMCHI-5207,89.9|89.9,100,,cereals|soybeans|milk|nuts,missing_english_translation
a566bac2-f8e7-44b9-a4f8-465295576fb1,"Zestaw do herbaty matcha Aurora szaro-turkusowy, 4 elementy - Edo Japan",KIMCHI-5549,Komplety do sushi i herbaty,KIMCHI-5549,145|145,100,,,missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_english_translation
217031c2-40e0-4fd8-8cf7-b70752de4889,"Zestaw do herbaty matcha Izayoi niebieski, 4 elementy - Edo Japan",KIMCHI-2941,Komplety do sushi i herbaty,KIMCHI-2941,169|169,100,,,missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_english_translation
2cae4815-40ef-4321-915e-c1a66ad6062c,"Zestaw do herbaty matcha Kumano, 4 elementy - Edo Japan",KIMCHI-5359,Komplety do sushi i herbaty,KIMCHI-5359,165|165,100,,,missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_english_translation
a4aa6178-8fb6-4d65-93dd-7eae1c2e248a,"Zestaw do herbaty matcha szary, 4 elementy - Edo Japan",KIMCHI-4955,Komplety do sushi i herbaty,KIMCHI-4955,164|164,100,,,missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_english_translation
98135e9b-e0fc-452e-b055-b49ad9c2c60f,"Zestaw do herbaty matcha zielony, 4 elementy - Edo Japan",KIMCHI-5131,Komplety do sushi i herbaty,KIMCHI-5131,169|169,100,,,missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_english_translation
bdab0a7f-fd95-498e-bad1-67d3f993773b,"Zestaw do herbaty matcha zielony, 4 elementy - Edo Japan",KIMCHI-2940,Komplety do sushi i herbaty,KIMCHI-2940,169|169,100,,,missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_english_translation
14057eaa-61d6-4d0e-86b8-a08c32b6ea84,"Zestaw do herbaty Tea For One, porcelanowy Sakura 400ml - Royal Tea",KIMCHI-3053,Komplety do sushi i herbaty,KIMCHI-3053,69|69,100,,,missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_english_translation
9a76af9f-2227-4349-b9d2-93d85eda45f8,"Zestaw do herbaty Tea For One, porcelanowy Żurawie 400ml - Royal Tea",KIMCHI-3054,Komplety do sushi i herbaty,KIMCHI-3054,69|69,100,,,missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_english_translation
5c3c8888-2e24-4232-aa68-bf39c062f704,Zestaw do kawy po wietnamsku Kawa S Blend 500g + mleczko skondensowane 397g + zaparzacz 150ml - Trung Nguyen,KIMCHI-4985,Kawy,KIMCHI-4985,89|89,100,,milk,missing_nutrition|missing_unit_price|missing_english_translation
42ba6bc6-48dc-4964-82af-a119302ca083,"Zestaw do sushi Ansen czarny, 6 elementów - Edo Japan",KIMCHI-2891,Komplety do sushi i herbaty,KIMCHI-2891,158|158,100,,,missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_english_translation
7ce439a0-9c50-4147-a9dc-264941fa0896,"Zestaw do sushi Blue niebieski, 6 elementów - Emro Aziatica",KIMCHI-4982,Komplety do sushi i herbaty,KIMCHI-4982,111|111,100,,,missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_english_translation
b9809aa7-fa61-4b4f-8421-1e37e98ce921,"Zestaw do sushi Buru Gure, 6 elementów - Edo Japan",KIMCHI-4794,Komplety do sushi i herbaty,KIMCHI-4794,185|185,100,,,missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_english_translation
30bc374d-1486-402d-a218-052bd737d256,"Zestaw do sushi Crane żurawie, 6 elementów - Emro Aziatica",KIMCHI-4296,Komplety do sushi i herbaty,KIMCHI-4296,109|109,100,,,missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_english_translation
d63a33d6-e21a-4409-b6f1-7e6bbb050c60,"Zestaw do sushi Ki Kasshoku, 6 elementów - Edo Japan",KIMCHI-4791,Komplety do sushi i herbaty,KIMCHI-4791,129|129,100,,,missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_english_translation
35db3c31-fa84-4ebe-b5ff-b0588be0551a,"Zestaw do sushi kremowo-czarny, 6 elementów - Edo Japan",KIMCHI-2832,Komplety do sushi i herbaty,KIMCHI-2832,165|165,100,,,missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_english_translation
a6b072a5-cae1-4e47-93b1-8d20471f31ea,"Zestaw do sushi Kurage, 6 elementów - Edo Japan",KIMCHI-4790,Komplety do sushi i herbaty,KIMCHI-4790,129|129,100,,,missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_english_translation
88bd7743-4512-4f31-a60d-71a62a8311b7,"Zestaw do sushi Mata, 6 elementów - Edo Japan",KIMCHI-4793,Komplety do sushi i herbaty,KIMCHI-4793,175|175,100,,,missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_english_translation
436ba741-8ec2-4552-b51a-17f73ff26457,"Zestaw do sushi Sakura Anemone blue, 6 elementów - Edo Japan",KIMCHI-5269,Komplety do sushi i herbaty,KIMCHI-5269,173|173,100,,,missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_english_translation
38bee831-c93e-464b-8d62-457a543e97a8,"Zestaw do sushi Sakura kwiaty wiśni, 6 elementów - Emro Aziatica",KIMCHI-4295,Komplety do sushi i herbaty,KIMCHI-4295,109|109,100,,,missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_english_translation
4d415f80-12b1-48e9-a039-14418b575669,"Zestaw do sushi Tsuno Kremowo-Szary, 6 elementów - Edo Japan",KIMCHI-4947,Komplety do sushi i herbaty,KIMCHI-4947,185|185,100,,,missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_english_translation
fcc8e252-9e8b-4a15-a62f-2e8e3973a7e4,"Zestaw do sushi Turkus Lazur, 6 elementów - Edo Japan",KIMCHI-5271,Komplety do sushi i herbaty,KIMCHI-5271,185|185,100,,,missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_english_translation
635aaf41-1efd-4d7b-9f8f-900df537fcea,"Zestaw do sushi Yama, 6 elementów Tian Hu Shan",KIMCHI-3059,Komplety do sushi i herbaty,KIMCHI-3059,82.9|82.9,100,,,missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_english_translation
c22c72d4-01ac-4ba7-baf2-96f9cd950456,"Zestaw do sushi Yogan, 6 elementów - Edo Japan",KIMCHI-4792,Komplety do sushi i herbaty,KIMCHI-4792,175|175,100,,,missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_english_translation
46f23eb0-e1eb-4697-9b64-a40fd41403c3,"Zestaw do sushi zielono-brązowy, 6 elementów - Edo Japan",KIMCHI-5393,Komplety do sushi i herbaty,KIMCHI-5393,185|185,100,,,missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_english_translation
395b8f96-abfe-4e83-a824-0fb4c66928b2,"Zestaw do sushi żółto-brązowy, 6 elementów - Edo Japan",KIMCHI-5272,Komplety do sushi i herbaty,KIMCHI-5272,185|185,0,,,out_of_stock|missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_english_translation
a91abc3e-287e-4d9f-9d09-fbf2fcccefb0,"Zestaw do zup, pałeczki ze stali nierdzewnej i łyżka - dla 1 osoby",KIMCHI-2903,Pałeczki i sztućce,KIMCHI-2903,13.5|13.5,100,,,missing_ingredients|missing_allergens|missing_nutrition|missing_country|missing_storage_zone|missing_unit_price|missing_english_translation
360df493-d327-4f37-8eeb-8153abb7e5bf,"Zestaw drewnianych pałeczek z motywem kwiatów wiśni 22,5cm - 2 pary",KIMCHI-2609,Pałeczki i sztućce,KIMCHI-2609,22.9|22.9,100,,,missing_ingredients|missing_allergens|missing_nutrition|missing_country|missing_storage_zone|missing_unit_price|missing_english_translation
a5b39e5b-b40d-460e-9d5a-d6169819c03f,"Zestaw drewnianych pałeczek z niebieskimi wzorami 22,5cm - 5 par",KIMCHI-3043,Pałeczki i sztućce,KIMCHI-3043,22.5|22.5,100,,,missing_ingredients|missing_allergens|missing_nutrition|missing_country|missing_storage_zone|missing_unit_price|missing_english_translation
87c89e20-538a-41e6-a155-9cabad5cc7d5,"Zestaw Dubai Chocolate Crunchy Pistachio Kunafa, dubajska czekolada z nadzieniem z pistacji i ciasta kataifi 2x160g - Q Chew",KIMCHI-5598,Słodycze / Przekąski,KIMCHI-5598,160|160,100,,cereals|soybeans|milk|nuts,missing_english_translation
40d5ed1d-ad7e-40cd-b438-5fd765884853,"Zestaw dużych misek do ramenu/udonu w niebieskie wzory, 5 elementów",KIMCHI-5187,Naczynia,KIMCHI-5187,215|215,100,,,missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_english_translation
a586f8f5-aa09-4dd4-af05-4fe21093e361,"Zestaw Instant Marbling Boba Party Kit do przygotowania Bubble Tea, 6 porcji (2 x 3 smaki) 360g - O's Bubble",KIMCHI-4456,Napoje,KIMCHI-4456,75.9|75.9,100,,,missing_allergens|missing_english_translation
25a479bb-18d2-416e-80a5-9dc14d4b7c1f,"Zestaw japońskiej porcelany, misek do ramenu Koge czarny, 6 elementów - Edo Japan",KIMCHI-4983,Komplety do sushi i herbaty,KIMCHI-4983,189|189,100,,,missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_english_translation
98aa2f48-902f-48cc-8b19-5c8a55956827,"Zestaw lakierowanych pałeczek z motywem kwiatów wiśni 22,5cm - 5 par",KIMCHI-2949,Pałeczki i sztućce,KIMCHI-2949,14.9|14.9,100,,,missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_english_translation
d96a6b03-57e7-4e9f-bd23-432f522b132e,"Zestaw Maneki Neko, pałeczki z ciemnego drewna z podstawkami 22,5cm - 4 pary",KIMCHI-3629,Pałeczki i sztućce,KIMCHI-3629,50.5|50.5,100,,,missing_ingredients|missing_allergens|missing_nutrition|missing_country|missing_storage_zone|missing_unit_price|missing_english_translation
206bd43c-e82b-470a-bb23-92ded3417c20,"Zestaw misek do dań japońskich czarno-biały, 4 elementy - Edo Japan",KIMCHI-2943,Komplety do sushi i herbaty,KIMCHI-2943,109.9|109.9,100,,,missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_english_translation
3b02777a-1f56-4445-9172-248bba2a8a2a,Zestaw misek do dań japońskich dragon 4 elementy - Edo Japan,KIMCHI-5574,Komplety do sushi i herbaty,KIMCHI-5574,124.9|124.9,100,,,missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_english_translation
72c97bf9-e749-40a9-ae66-dac22d0c09b7,"Zestaw misek do dań japońskich kotki biało-niebieski, 8 elementów - Edo Japan",KIMCHI-5186,Naczynia,KIMCHI-5186,155|155,100,,,missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_english_translation
3567e43f-c9f9-4ef9-bde1-b1ed9efa0241,"Zestaw misek do dań japońskich kotki czarno-białe, 4 elementy - Edo Japan",KIMCHI-4942,Komplety do sushi i herbaty,KIMCHI-4942,127|127,100,,,missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_english_translation
330cb857-750f-4a7f-ab7f-b29531361785,Zestaw misek do dań japońskich trzy kotki 4 elementy - Edo Japan,KIMCHI-5134,Komplety do sushi i herbaty,KIMCHI-5134,127|127,100,,,missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_english_translation
f1d4c4b1-ffdb-47e1-9fae-ad2c0a24fb42,"Zestaw misek do ramenu dragon, 6 elementów - Edo Japan",KIMCHI-5575,Komplety do sushi i herbaty,KIMCHI-5575,199|199,100,,,missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_english_translation
405c9bc4-7b60-4cd0-9064-5241b256edc8,"Zestaw misek do ramenu Izayoi niebieski, 6 elementów - Edo Japan",KIMCHI-2935,Komplety do sushi i herbaty,KIMCHI-2935,205|205,100,,,missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_english_translation
52c5dbc1-3a70-4ef4-b450-f210da775e88,"Zestaw misek do ramenu Shiba, 6 elementów - Edo Japan",KIMCHI-5132,Komplety do sushi i herbaty,KIMCHI-5132,190|190,100,,,missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_english_translation
a9e07fe3-88e7-4bcf-9638-527e56a21749,"Zestaw misek do ramenu Uzu brązowy, 6 elementów - Edo Japan",KIMCHI-4950,Komplety do sushi i herbaty,KIMCHI-4950,195|195,100,,,missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_english_translation
efb0cc62-4e7d-4e44-84b8-73ebf2bd8d46,"Zestaw misek do ramenu Uzu czarny, 6 elementów - Edo Japan",KIMCHI-4949,Komplety do sushi i herbaty,KIMCHI-4949,189|189,100,,,missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_english_translation
c3877eeb-d20c-4399-9b76-3d2a105001ec,"Zestaw misek do ramenu Uzu niebieski, 6 elementów - Edo Japan",KIMCHI-4783,Komplety do sushi i herbaty,KIMCHI-4783,199|199,100,,,missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_english_translation
2b092168-44e8-4c08-a788-119714edadf9,"Zestaw misek do udonu czarno-szarych, 4 elementy - Edo Japan",KIMCHI-4952,Komplety do sushi i herbaty,KIMCHI-4952,125|125,100,,,missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_english_translation
34bd2437-fd1d-4e1a-930d-04c79843caa2,"Zestaw misek do udonu czarno-szarych, Ansen 4 elementy - Edo Japan",KIMCHI-5493,Komplety do sushi i herbaty,KIMCHI-5493,127|127,100,,,missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_english_translation
c123356a-21ea-4b46-b4bd-23f046a8cea1,"Zestaw misek do udonu Hana niebieski, 4 elementy - Edo Japan",KIMCHI-2937,Komplety do sushi i herbaty,KIMCHI-2937,135|135,100,,,missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_english_translation
542f5e9a-5843-478b-bfb2-4926e0203387,"Zestaw misek do udonu Purobu, 4 elementy - Edo Japan",KIMCHI-3635,Komplety do sushi i herbaty,KIMCHI-3635,135|135,100,,,missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_english_translation
cb32dca4-676c-4f6c-b131-92818d446d5a,"Zestaw misek do udonu Seigaiha niebieski, 4 elementy - Edo Japan",KIMCHI-2938,Komplety do sushi i herbaty,KIMCHI-2938,135|135,100,,,missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_english_translation
b4ecb293-1d7e-4589-b016-8cc6b664dc7d,"Zestaw misek do udonu Uzu niebieski, 4 elementy - Edo Japan",KIMCHI-4782,Komplety do sushi i herbaty,KIMCHI-4782,135|135,100,,,missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_english_translation
cfc303ce-6dff-4648-82d2-d54a6320ab20,Zestaw pałeczek ze stali nierdzewnej 23cm - 5 par,KIMCHI-2200,Pałeczki i sztućce,KIMCHI-2200,25.9|25.9,100,,,missing_ingredients|missing_allergens|missing_nutrition|missing_country|missing_storage_zone|missing_unit_price|missing_english_translation
a8472787-d3e8-4a42-957c-7de1175487f1,Zestaw pałeczek ze stali nierdzewnej 23cm - 5 par - Emro Aziatica,KIMCHI-3157,Pałeczki i sztućce,KIMCHI-3157,25|25,100,,,missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_english_translation
4f76c1cb-882b-46a5-ae8c-d592a26fafba,"Zestaw Panda, pałeczki z motywem bambusa z podstawkami 22,5cm - 4 par",KIMCHI-2902,Pałeczki i sztućce,KIMCHI-2902,49.9|49.9,100,,,missing_ingredients|missing_allergens|missing_nutrition|missing_country|missing_storage_zone|missing_unit_price|missing_english_translation
2adfcf58-0f48-4a79-9f14-f9e728644505,"Zestaw Seigaiha, pałeczki z ciemnego drewna z podstawkami 22,5cm - 4 par",KIMCHI-2901,Pałeczki i sztućce,KIMCHI-2901,48.9|48.9,100,,,missing_ingredients|missing_allergens|missing_nutrition|missing_country|missing_storage_zone|missing_unit_price|missing_english_translation
